index, id, data, bedrooms, bathrooms, sqft_living, sqft_lot, floors, waterfront, view, condition, grade, sqft_above, sqft_basement, yr_built, yr_renovated, zip_code, lat, lon, sqft_living15, sqft_lot15, price
7819,3586500620,8/14/14,4,2.5,2650,25248,1.0,0,2,3,9,2330,320,1954,0,98177,47.7537,-122.373,3020,23135,685000
6507,1925059049,7/21/14,3,1.0,1175,10454,1.0,0,0,4,6,1175,0,1949,0,98004,47.6388,-122.218,2010,10800,775000
21034,1934800133,7/11/14,3,2.5,1470,1256,2.0,0,0,3,8,930,540,2006,0,98122,47.6033,-122.309,1510,1797,397500
19565,5101407790,8/1/14,2,1.0,900,5413,1.0,0,0,3,7,900,0,1947,0,98125,47.7047,-122.307,1280,6380,375000
13590,2159800120,3/17/15,4,2.25,2250,13500,2.0,0,0,4,9,2250,0,1980,0,98007,47.621,-122.151,2730,13500,801501
15602,3026079005,10/17/14,6,2.0,2840,228690,1.5,0,0,3,6,2720,120,1948,0,98019,47.7158,-121.966,2330,228690,640000
1379,8681660060,9/29/14,4,2.5,2470,5044,2.0,0,0,3,9,2470,0,2005,0,98155,47.7728,-122.271,2790,5583,503000
7689,1774230090,6/13/14,4,2.75,3650,48351,1.5,0,0,4,8,3650,0,1978,0,98077,47.7632,-122.089,2820,53143,697000
3688,5021900265,7/2/14,4,2.0,2090,10800,1.0,0,0,4,7,2090,0,1951,0,98040,47.5759,-122.223,2090,10800,659000
11903,9407000990,10/10/14,2,1.0,910,9000,1.0,0,0,4,6,910,0,1983,0,98045,47.4463,-121.771,1410,9440,239900
5874,8857310010,12/19/14,2,1.5,1290,1749,1.0,0,0,3,8,660,630,1969,0,98008,47.6118,-122.116,1860,1749,268500
13544,2114700040,4/14/15,3,2.75,1730,4131,2.0,0,2,3,7,1480,250,1975,0,98106,47.5327,-122.346,1570,4120,260000
4759,7399301100,12/4/14,3,1.75,1480,6800,1.0,0,0,4,7,1480,0,1968,0,98055,47.4633,-122.188,1500,7900,315000
4512,8665900336,7/17/14,3,2.0,1930,15540,1.0,0,0,3,8,1260,670,1958,0,98155,47.7675,-122.307,1900,12123,360000
12858,2424049029,5/29/14,6,4.25,6980,15682,3.0,0,4,4,12,5330,1650,1999,0,98040,47.5552,-122.231,3930,18367,3100000
21490,7625702441,8/8/14,3,2.5,1350,886,3.0,0,0,3,8,1270,80,2006,0,98136,47.5491,-122.387,1350,886,377500
3790,2225059118,12/2/14,4,2.75,2980,42253,1.0,0,0,4,9,1860,1120,1973,0,98005,47.6392,-122.163,2980,42253,949000
8812,1782500035,7/3/14,2,1.0,870,4600,1.0,0,0,4,7,870,0,1942,0,98126,47.5274,-122.379,930,4600,357000
5799,7202260780,1/20/15,3,2.5,2510,5544,2.0,0,0,3,7,2510,0,2001,0,98053,47.6903,-122.042,2660,5614,535000
652,2324039036,4/3/15,3,2.0,2150,5400,1.5,0,0,4,7,1380,770,1911,0,98126,47.555,-122.379,1940,6500,597500
12570,6979900360,7/9/14,4,2.5,3080,35430,2.0,0,0,3,9,3080,0,1997,0,98053,47.6325,-121.97,2640,28972,635000
20835,1257201420,7/9/14,4,3.25,3730,4560,2.0,0,0,3,9,2760,970,2015,0,98103,47.6725,-122.33,1800,4560,595000
18085,9191201385,3/1/15,3,1.75,1640,3400,1.0,0,0,4,7,930,710,1926,0,98105,47.6694,-122.3,1380,3750,505400
11665,5589300435,12/3/14,4,1.0,2180,10617,1.5,0,0,3,7,2180,0,1950,0,98155,47.7522,-122.307,1360,9519,359000
7872,5126900100,9/23/14,2,1.0,790,7275,1.0,0,0,4,6,790,0,1944,0,98058,47.4771,-122.174,850,7399,150000
19640,1441000350,9/15/14,4,3.5,3180,4869,2.0,0,0,3,8,2390,790,2007,0,98055,47.4482,-122.206,2850,4500,440000
12295,7550801170,12/11/14,4,1.0,1350,3333,1.5,0,0,3,7,1350,0,1912,0,98107,47.6727,-122.397,1530,5000,429000
5328,7011201470,10/15/14,2,1.0,2160,2192,1.0,0,0,5,8,1170,990,1925,0,98119,47.6364,-122.371,1150,2152,625000
7219,2767603649,7/30/14,3,2.25,1210,1250,3.0,0,0,3,8,1210,0,2014,0,98107,47.6722,-122.384,1780,5000,520000
21472,6021503707,1/20/15,2,2.5,980,1010,3.0,0,0,3,8,980,0,2008,0,98117,47.6844,-122.387,980,1023,352500
12484,5469500180,2/6/15,4,2.25,2040,14383,1.0,0,0,4,8,1270,770,1977,0,98042,47.3849,-122.163,2030,11500,366400
11162,1565900390,4/15/15,4,2.25,1800,9018,2.0,0,0,3,7,1800,0,1992,0,98022,47.2126,-121.984,1670,9380,272000
13715,1423049029,3/6/15,4,1.75,1970,8390,1.0,0,0,3,7,1140,830,1955,0,98178,47.4861,-122.251,1710,10890,265000
6152,2473000130,6/26/14,3,2.25,1780,10395,1.0,0,0,3,8,1780,0,1967,0,98058,47.4539,-122.15,2080,9360,300000
11663,7419500200,4/1/15,5,3.25,3950,11438,2.0,0,2,3,10,3430,520,2006,0,98033,47.6898,-122.189,2070,10751,1420000
10708,2586800140,11/18/14,2,1.0,830,7609,1.0,0,0,3,6,830,0,1943,0,98146,47.5057,-122.348,1170,7609,135000
14866,1311600020,8/21/14,4,2.5,2360,7350,1.0,0,0,4,7,1440,920,1965,0,98001,47.3417,-122.277,1450,7305,285000
21087,2770603522,12/11/14,3,2.5,2160,1250,3.0,0,0,3,8,1830,330,2010,0,98119,47.6515,-122.375,1870,2825,585000
18459,5315100667,6/3/14,3,1.0,1300,6710,1.0,0,0,4,6,1300,0,1952,0,98040,47.5851,-122.242,1630,9946,571500
14568,2206500395,5/15/14,3,1.5,1340,10224,1.0,0,0,4,7,1340,0,1956,0,98006,47.5752,-122.157,1340,10440,417000
11161,5710610520,2/26/15,3,1.75,2130,9775,1.0,0,0,4,8,1430,700,1973,0,98027,47.5326,-122.049,2130,11250,454900
15723,2211700290,12/4/14,3,2.75,2000,7204,1.0,0,0,5,7,1250,750,1960,0,98006,47.565,-122.116,2480,17633,538000
21589,7936000429,3/26/15,4,3.5,3510,7200,2.0,0,0,3,9,2600,910,2009,0,98136,47.5537,-122.398,2050,6200,1010000
14323,9542200610,2/19/15,4,2.5,1780,11130,1.0,0,0,5,8,1780,0,1962,0,98005,47.5931,-122.178,2610,11130,800500
17126,582000185,8/21/14,3,1.75,1960,5520,1.0,0,0,4,7,1080,880,1952,0,98199,47.6535,-122.397,1720,5760,655000
13768,2781250530,8/12/14,2,2.5,1360,2693,2.0,0,0,3,6,1360,0,2003,0,98038,47.3492,-122.025,1360,2693,225000
2916,2725069162,8/15/14,4,2.5,2990,9643,2.0,0,0,3,9,2990,0,2003,0,98074,47.6292,-122.024,2990,8666,772000
21380,6021503698,5/29/14,2,2.25,1000,905,3.0,0,0,3,8,1000,0,2006,0,98117,47.6842,-122.387,980,1023,305000
1506,8562890560,6/26/14,4,3.0,3060,5000,2.0,0,0,3,8,3060,0,2001,0,98042,47.3786,-122.126,3060,5668,399000
14417,4058200040,9/17/14,3,1.75,2130,8742,1.0,0,3,3,7,1330,800,1955,0,98178,47.5057,-122.231,2380,7448,361000
10588,8691390860,6/20/14,4,2.5,3290,6628,2.0,0,0,3,9,3290,0,2003,0,98075,47.5994,-121.975,3240,5831,715000
2130,5249804510,7/16/14,3,2.0,1410,4800,1.5,0,0,4,8,1410,0,1927,0,98118,47.5597,-122.267,1820,7200,655000
11846,5244801275,11/21/14,2,1.0,1110,3943,1.0,0,0,5,6,740,370,1916,0,98109,47.6436,-122.352,1590,4311,410500
13856,7525410120,9/5/14,6,3.0,3030,31920,1.0,0,0,4,8,1670,1360,1980,0,98075,47.575,-122.033,2890,35100,624500
1648,5379801600,4/24/15,2,1.5,1480,9660,1.0,0,0,3,7,1480,0,1949,0,98188,47.4577,-122.289,1990,9660,255000
4890,7852040080,4/21/15,4,2.5,2400,3986,2.0,0,0,3,8,2400,0,1999,0,98065,47.5344,-121.877,2070,3986,487275
730,2723089104,9/17/14,3,2.25,1540,17424,2.0,0,0,3,7,1540,0,1992,0,98045,47.4429,-121.759,1560,11439,315000
6766,2680700280,4/2/15,4,1.75,1790,8372,1.0,0,0,4,8,1340,450,1976,0,98033,47.6605,-122.189,2180,10500,809000
21304,2387600010,3/3/15,4,3.5,4680,12495,2.0,0,0,3,10,3040,1640,2008,0,98033,47.6984,-122.206,3240,10749,1350000
14975,6806100250,3/5/15,3,2.5,1770,3873,2.0,0,0,3,7,1770,0,2005,0,98058,47.4648,-122.144,2280,4330,316500
8201,624069098,1/21/15,3,1.75,2570,39634,2.0,0,0,3,8,2570,0,1984,0,98075,47.596,-122.08,2990,39634,621500
20457,993000315,10/2/14,3,3.25,1380,1234,3.0,0,0,3,8,1380,0,2006,0,98103,47.6935,-122.342,1370,1282,379000
13534,6762700515,4/21/15,3,2.5,2570,5000,2.0,0,0,3,11,2570,0,1984,0,98102,47.6295,-122.32,1570,5000,1480000
11624,2730000270,2/12/15,3,1.0,900,10511,1.0,0,0,4,6,900,0,1961,0,98001,47.2883,-122.272,1460,10643,178500
9937,9407150350,4/10/15,3,2.5,1600,6250,2.0,0,0,3,7,1600,0,1995,0,98038,47.3675,-122.02,1760,6110,308950
20306,8129700743,4/16/15,3,2.5,1780,1647,2.0,0,0,3,8,1080,700,2008,0,98103,47.6597,-122.355,2000,1741,672000
5221,1782000130,5/23/14,3,1.0,1800,5612,1.0,0,0,4,7,1200,600,1942,0,98126,47.525,-122.378,1450,5250,383000
18976,7856400300,3/22/15,2,2.5,3180,9400,2.0,0,4,5,10,2610,570,1985,0,98006,47.5617,-122.158,3760,9450,1510000
2709,6817810310,6/12/14,3,1.0,1330,15678,1.0,0,0,3,7,900,430,1984,0,98074,47.6355,-122.037,1330,12696,405000
14255,7972600676,11/4/14,3,1.75,1690,5080,1.0,0,0,3,7,1190,500,1976,0,98106,47.5312,-122.348,1300,5080,349000
5902,4055700345,7/14/14,3,1.5,2240,28750,1.0,0,0,3,8,1620,620,1956,0,98034,47.7137,-122.254,3200,23873,497000
16722,9842300095,7/25/14,5,2.0,1600,4168,1.5,0,0,3,7,1600,0,1927,0,98126,47.5297,-122.381,1190,4168,365000
21360,597000593,11/17/14,2,1.5,1240,1101,2.0,0,0,3,8,1080,160,2009,0,98144,47.5758,-122.309,1530,1209,403000
20171,4083306552,3/10/15,3,3.25,1460,1367,3.0,0,0,3,8,1460,0,2008,0,98103,47.6485,-122.334,1310,1191,602000
20255,3630130010,7/14/14,3,2.5,1910,4363,2.0,0,0,3,9,1910,0,2006,0,98029,47.5482,-121.996,1890,3732,650000
1543,1402200070,10/13/14,4,2.25,1990,21312,1.0,0,0,4,8,1990,0,1968,0,98058,47.439,-122.144,2400,19210,365000
12120,3188100105,11/7/14,4,2.5,2110,6820,1.0,0,0,5,7,1530,580,1942,0,98115,47.6882,-122.306,1420,6431,650000
19090,7784000100,6/3/14,4,2.5,1960,14242,1.0,0,1,4,8,1290,670,1958,0,98146,47.4947,-122.369,2490,10907,600000
3126,7832800015,2/26/15,3,1.0,1480,6750,1.0,0,0,3,7,1480,0,1958,0,98146,47.505,-122.366,1480,7594,250000
1156,6064800710,10/2/14,3,2.5,1570,2865,2.0,0,0,3,7,1570,0,2003,0,98118,47.5412,-122.288,1610,2582,315000
17526,4178310080,7/23/14,5,2.75,3030,13640,2.0,0,0,4,8,3030,0,1980,0,98007,47.6186,-122.146,2500,13225,768000
5985,2781270440,5/19/14,2,2.0,1470,3128,2.0,0,0,3,6,1470,0,2005,0,98038,47.349,-122.021,1180,2576,241000
32,7589200193,11/10/14,3,1.0,1090,3000,1.5,0,0,4,8,1090,0,1929,0,98117,47.6889,-122.375,1570,5080,535000
7187,5649600225,4/3/15,3,1.0,960,4600,1.5,0,0,4,6,960,0,1927,0,98118,47.5553,-122.286,1380,5175,457500
21464,3331000035,5/27/14,3,2.5,1750,1548,3.0,0,0,3,9,1750,0,2013,0,98118,47.5532,-122.282,1750,3960,495000
19279,2450000165,6/18/14,3,1.5,1320,8114,1.0,0,0,3,8,1320,0,1951,0,98004,47.5827,-122.195,2110,8114,650000
20722,9122001230,12/5/14,3,3.5,1970,5079,2.0,0,0,3,8,1680,290,2007,0,98144,47.5816,-122.296,1940,6000,590000
9779,2883200875,2/6/15,2,1.5,1960,6000,1.0,0,0,3,8,1210,750,1951,0,98103,47.6849,-122.333,2060,6000,680200
9176,7525530590,7/20/14,4,2.5,2990,12788,2.0,0,0,3,10,2990,0,1988,0,98075,47.5601,-122.037,3250,12212,760000
16612,1338800491,10/21/14,4,2.5,2760,5750,2.0,0,0,3,8,2760,0,1993,0,98112,47.627,-122.303,2760,5390,799500
6300,2524049056,7/14/14,3,3.25,3330,15093,2.5,0,0,3,9,3330,0,1988,0,98040,47.5395,-122.242,4340,20031,950000
1610,6127011000,5/8/14,4,2.5,2550,4630,2.0,0,0,3,7,2550,0,2005,0,98075,47.5928,-122.004,2550,5151,537500
939,3332000135,6/12/14,2,1.0,970,5665,1.0,0,0,4,6,970,0,1908,0,98118,47.5513,-122.273,1490,4429,315000
2296,5126950340,3/30/15,3,1.75,1430,7700,1.0,0,0,4,7,980,450,1981,0,98031,47.3993,-122.183,1430,8625,252000
4023,2260800110,5/13/14,3,3.25,3610,59677,2.0,0,0,3,10,2440,1170,2003,0,98027,47.5464,-122.088,3130,65775,777000
16733,3630070280,7/10/14,2,2.5,1500,3608,2.0,0,0,3,8,1500,0,2005,0,98029,47.5472,-121.994,2080,2686,418000
21565,3052700432,11/12/14,3,2.25,1500,1290,2.0,0,0,3,8,1220,280,2006,0,98117,47.6785,-122.375,1460,1375,490000
8749,7771300085,3/9/15,3,1.0,1130,8159,1.0,0,0,4,7,1130,0,1954,0,98133,47.7362,-122.333,1570,8162,411500
745,9277200111,7/14/14,4,1.75,2010,5070,1.0,0,1,4,7,1300,710,1963,0,98116,47.5793,-122.402,2180,5400,650000
4083,7230000265,6/17/14,3,2.5,2970,21907,2.0,0,0,3,9,2970,0,1998,2006,98059,47.4741,-122.099,2040,27917,499500
20044,2597490300,11/19/14,3,2.5,2350,4975,2.0,0,0,3,8,2350,0,2012,0,98029,47.5418,-122.01,2350,3951,700000
18248,6600220090,11/18/14,2,2.5,1620,14467,2.0,0,0,3,7,1620,0,1981,0,98074,47.6306,-122.035,1470,13615,475000
5582,411100005,9/22/14,2,1.0,1060,6504,1.0,0,0,3,6,1060,0,1950,0,98155,47.7412,-122.327,1100,7200,275053
2877,381000110,11/7/14,4,1.75,2720,7810,1.0,0,0,3,8,1510,1210,1952,0,98115,47.6788,-122.283,2120,7315,599950
15059,3856903495,7/9/14,4,1.75,2100,4750,1.0,0,0,3,7,1340,760,1975,0,98103,47.6695,-122.333,1700,4125,759000
4701,4319200820,1/22/15,3,1.0,950,5214,1.0,0,0,3,7,830,120,1944,0,98126,47.5362,-122.379,1490,7636,333000
9933,2225059336,10/6/14,6,3.75,4090,49542,2.0,0,0,3,9,3100,990,1984,0,98005,47.6408,-122.153,2980,43357,1150000
17614,1247100035,6/30/14,4,2.75,3330,9143,2.0,0,0,4,10,3330,0,1995,0,98033,47.6821,-122.19,2390,9143,1100000
2651,825059271,9/10/14,3,2.75,2980,12600,1.5,0,0,3,8,1590,1390,1941,2012,98033,47.674,-122.196,1520,9660,900000
18869,3342103149,9/10/14,3,1.5,1540,8400,1.0,0,0,5,7,1540,0,1968,0,98056,47.5237,-122.199,1690,7689,380000
15467,624069108,8/12/14,4,3.25,7000,28206,1.0,1,4,4,12,3500,3500,1991,0,98075,47.5928,-122.086,4913,14663,3200000
5646,3391900130,9/3/14,4,2.0,2300,8400,1.0,0,0,4,6,1150,1150,1962,0,98003,47.3282,-122.332,1230,8400,258750
18772,4027700930,4/28/15,5,1.75,2100,7347,1.0,0,0,3,7,1070,1030,1981,0,98028,47.7751,-122.268,2170,9418,330000
11194,191100672,5/27/14,4,3.75,3160,9525,2.5,0,0,3,10,3160,0,1997,0,98040,47.5623,-122.221,2400,9525,1380000
1821,3810000565,7/2/14,4,2.0,2430,8960,1.0,0,0,3,7,1430,1000,1960,0,98178,47.4979,-122.232,2430,8960,255000
21226,1105000402,10/28/14,4,3.0,3640,5096,2.0,0,0,3,8,2740,900,2010,0,98118,47.5428,-122.27,1910,9189,630000
7413,6073200020,4/13/15,3,1.0,1020,9835,1.0,0,0,5,7,1020,0,1955,0,98006,47.5728,-122.179,1210,9622,485000
9522,1921059303,1/28/15,4,2.25,2400,17842,2.0,0,0,4,7,2400,0,1973,0,98002,47.2866,-122.217,1610,12100,275000
19524,1722800835,8/11/14,2,1.0,770,2191,1.0,0,0,3,6,770,0,1937,0,98108,47.5512,-122.323,940,5000,252500
7146,9558050170,5/13/14,4,2.5,3740,8700,1.0,0,0,3,10,2260,1480,2004,0,98058,47.4587,-122.117,2650,6333,475000
957,8113101670,12/3/14,4,1.5,2140,7920,1.0,0,0,3,7,1190,950,1959,0,98118,47.5491,-122.272,2140,7238,378000
2110,1888120140,7/9/14,5,4.5,4030,13474,2.0,0,0,3,11,4030,0,2000,0,98075,47.5812,-121.995,3860,12438,989000
13813,7137950720,3/4/15,4,2.5,2350,10655,2.0,0,0,3,8,2350,0,1992,0,98092,47.3284,-122.171,2210,7028,339100
5108,510002995,4/7/15,4,1.0,1640,4200,1.5,0,0,3,7,1640,0,1925,0,98103,47.6601,-122.332,1730,3990,832600
17693,6199000141,3/12/15,4,2.0,1764,15600,1.0,0,0,5,7,1764,0,1942,0,98058,47.4318,-122.181,1490,22387,349950
7631,3013300968,8/1/14,3,1.0,1100,4184,1.0,0,0,4,7,1100,0,1965,0,98136,47.5309,-122.382,1630,4366,416500
21133,1692900095,6/18/14,4,2.75,3870,10046,2.0,0,0,3,11,3870,0,2005,0,98033,47.6651,-122.191,3560,10046,1400000
19647,9188200505,7/10/14,4,2.5,1830,3868,2.0,0,0,3,7,1830,0,2007,0,98118,47.5186,-122.276,2330,3868,275000
20795,255450390,7/7/14,3,2.5,2370,4200,2.0,0,0,3,8,2370,0,2014,0,98038,47.3706,-122.017,2370,4200,351999
7923,1839500065,8/5/14,3,1.0,1400,9450,1.0,0,0,4,7,1060,340,1955,0,98056,47.5051,-122.194,1400,8108,279000
18519,3667500015,9/25/14,4,3.5,3680,2242,2.5,0,0,3,9,2670,1010,1930,2007,98112,47.6192,-122.307,1350,1288,770000
14654,4139430910,10/21/14,4,3.25,4110,15488,2.0,0,2,3,11,4110,0,1995,0,98006,47.5493,-122.117,4190,14973,935000
10960,1725059187,10/29/14,2,1.75,1280,8500,1.0,0,0,3,7,1280,0,1953,2010,98033,47.6553,-122.19,1950,10356,595000
8847,6163900032,1/9/15,2,1.0,770,7434,1.0,0,0,3,6,770,0,1947,0,98155,47.7606,-122.32,1060,7453,264950
19568,4340610040,6/12/14,2,1.5,1070,1200,2.0,0,0,3,7,1070,0,1999,0,98103,47.697,-122.347,1070,1200,312500
19289,3824100211,6/26/14,3,1.5,2380,14500,1.0,0,0,4,7,1850,530,1961,0,98028,47.7714,-122.256,1830,13600,370000
16801,8029500380,7/31/14,3,2.0,1830,10873,1.0,0,0,3,8,1830,0,1989,0,98023,47.3066,-122.394,2490,8976,305000
13170,1523049207,1/14/15,4,2.0,1700,8043,1.0,0,0,3,7,850,850,1954,0,98168,47.4758,-122.288,1540,13260,220000
15923,1124000010,7/11/14,3,1.5,1320,8100,1.0,0,0,4,7,1320,0,1951,0,98177,47.7194,-122.371,1480,8100,500000
10391,2205500335,8/7/14,4,1.75,1940,11500,1.0,0,0,4,7,1090,850,1955,0,98006,47.5774,-122.147,1700,8360,420000
2960,7278100690,9/18/14,3,1.5,1860,7190,2.0,0,1,5,7,1860,0,1952,0,98177,47.7716,-122.392,1670,5525,580000
4640,7236100025,5/4/15,3,1.0,1020,8400,1.0,0,0,4,7,1020,0,1957,0,98056,47.4905,-122.18,1690,8030,280000
2399,8856970570,10/27/14,4,2.5,1940,7107,2.0,0,0,3,7,1940,0,2000,0,98038,47.3843,-122.032,1850,5705,322500
7310,4358700188,3/31/15,3,2.5,1260,895,3.0,0,0,3,7,1160,100,2009,0,98133,47.7072,-122.336,1190,1095,305000
7251,6450300605,5/1/15,3,2.0,1750,2550,1.0,0,0,3,7,1750,0,1955,0,98133,47.7329,-122.343,1370,1533,410000
5487,2025800080,2/20/15,3,1.5,2120,41325,1.0,0,0,4,7,1420,700,1973,0,98092,47.2906,-122.055,1780,42000,325000
20192,2902201300,12/29/14,2,1.75,1180,904,2.0,0,0,3,10,780,400,2014,0,98102,47.6396,-122.329,1380,3610,659000
18808,6117501250,8/1/14,4,1.75,2400,21196,1.0,0,0,5,8,1590,810,1956,0,98166,47.4282,-122.347,2200,19134,569000
12000,103400160,5/15/14,3,2.25,1590,7748,2.0,0,0,4,7,1590,0,1991,0,98003,47.2857,-122.3,1590,7606,263000
17981,2212210360,7/2/14,2,1.0,1310,7128,1.0,0,0,4,7,940,370,1980,0,98031,47.3958,-122.189,1400,7161,253000
16790,1240700170,6/9/14,4,3.75,4060,19290,2.0,0,0,3,10,4060,0,2002,0,98074,47.6051,-122.053,4020,13250,1020000
9597,9485951510,9/15/14,3,2.5,2790,48994,2.0,0,0,4,9,2790,0,1984,0,98042,47.3487,-122.088,2550,37834,450000
17958,4037200690,12/8/14,4,1.0,1330,9715,1.0,0,0,4,7,970,360,1957,0,98008,47.6038,-122.122,1590,8400,458450
2625,1062100075,5/3/15,2,1.0,980,5000,1.0,0,0,4,7,980,0,1950,0,98155,47.7518,-122.279,1600,5965,455000
16914,7385300020,6/13/14,5,2.5,3210,12000,1.0,0,0,4,8,1830,1380,1968,0,98007,47.6205,-122.148,2450,12000,725000
10779,7334400070,2/23/15,3,1.5,1500,11975,1.0,0,0,4,7,1500,0,1970,0,98045,47.4658,-121.758,1510,13875,392000
9657,624110540,12/5/14,4,3.25,4060,20822,2.0,0,0,3,10,4060,0,1991,0,98077,47.7213,-122.055,4170,23958,1180000
11340,7950302121,7/16/14,2,1.5,1010,1309,2.0,0,0,3,7,860,150,2007,0,98118,47.5659,-122.286,1190,3060,289000
3148,5561401220,7/7/14,6,3.0,4050,36171,2.0,0,0,4,8,2620,1430,1970,0,98027,47.4708,-122.015,3660,42874,670000
7024,795002455,5/5/15,2,1.0,970,12500,1.0,0,0,3,6,970,0,1941,0,98168,47.5102,-122.33,1280,6250,261000
3346,6713700100,9/7/14,4,1.0,1790,8400,1.0,0,0,4,7,1260,530,1954,0,98133,47.7627,-122.353,1470,8400,401500
2873,9542400025,9/16/14,4,1.75,2620,11041,1.5,0,0,4,9,2620,0,1962,0,98005,47.5975,-122.174,2230,11041,720000
13927,3920900220,12/15/14,4,3.0,2390,7309,2.0,0,0,4,7,2390,0,1944,1981,98002,47.294,-122.218,930,7308,269950
12108,7520000695,11/4/14,3,1.0,840,4495,1.0,0,0,3,6,840,0,1921,0,98146,47.496,-122.349,1260,7434,151100
8297,3791410210,11/17/14,5,3.5,3430,6872,2.0,0,0,3,10,2830,600,2002,0,98031,47.4065,-122.207,3650,6600,473000
12844,2313900610,4/28/15,3,2.25,1420,3750,2.0,0,0,3,7,1420,0,1987,0,98116,47.5725,-122.383,1430,4664,410000
16900,7140600225,2/17/15,3,1.0,1300,10125,1.0,0,0,4,6,1300,0,1959,0,98002,47.2921,-122.215,1300,10125,137000
15155,7511200020,8/29/14,3,1.75,1690,53578,1.0,0,0,3,8,1690,0,1984,0,98053,47.6546,-122.049,2290,52707,509900
21297,1441000470,7/28/14,4,3.5,3217,4000,2.0,0,0,3,8,2587,630,2008,0,98055,47.4483,-122.203,2996,5418,458000
76,2391600320,4/20/15,3,1.0,1040,5060,1.0,0,0,3,7,1040,0,1941,0,98116,47.5636,-122.394,890,5060,480000
14674,8712100760,9/24/14,2,1.5,1790,4250,1.0,0,0,3,7,920,870,1915,2014,98112,47.6367,-122.301,1910,4250,721000
16762,7905200130,4/5/15,2,1.0,770,3008,1.0,0,0,4,5,770,0,1917,0,98116,47.5686,-122.389,1550,4563,345000
6524,8563000470,7/23/14,4,2.5,1860,8117,1.0,0,0,4,8,1460,400,1966,0,98008,47.6228,-122.104,2040,8199,585000
18007,4310700778,2/10/15,3,2.25,1860,1558,3.0,0,0,3,8,1860,0,2014,0,98103,47.7006,-122.339,1760,2456,539950
21381,3333000745,4/17/15,4,2.5,1660,2500,2.0,0,0,3,7,1660,0,2007,0,98118,47.5437,-122.283,1030,5000,350000
6651,5072100095,11/17/14,5,2.5,3440,12900,1.0,0,2,4,8,1720,1720,1958,0,98166,47.4426,-122.342,2100,10751,554000
4947,7228500094,12/12/14,4,2.0,1480,6324,1.0,0,0,3,7,1480,0,1943,0,98122,47.6147,-122.302,1480,3600,278000
15314,1180005220,5/5/15,2,1.0,1070,6000,1.0,0,0,4,5,1070,0,1922,0,98178,47.495,-122.227,1910,6000,225000
10452,3840700560,8/14/14,3,1.75,1810,12600,1.0,0,0,3,7,1400,410,1977,0,98034,47.7143,-122.233,1934,12600,450000
9967,586470350,4/3/15,3,2.5,2430,5715,2.0,0,0,3,7,2430,0,1999,0,98030,47.3718,-122.168,3040,5702,342000
16463,5366200460,5/20/14,3,2.5,1700,4105,2.0,0,0,3,8,1700,0,1992,0,98122,47.6078,-122.292,1880,3665,619500
93,6021501535,12/23/14,3,1.5,1580,5000,1.0,0,0,3,8,1290,290,1939,0,98117,47.687,-122.386,1570,4500,700000
5166,9320600170,3/24/15,3,2.0,1280,14972,1.0,0,0,3,7,1280,0,1963,0,98031,47.4129,-122.209,1800,9698,200500
17885,1245003740,7/23/14,3,2.0,1840,6000,2.0,0,0,5,7,1720,120,1946,0,98033,47.6828,-122.207,1390,6000,778000
20758,7853400260,5/13/14,4,3.5,3400,5196,2.0,0,0,3,9,3400,0,2012,0,98065,47.5169,-121.884,3170,5260,660000
2731,2260000340,11/15/14,4,1.75,2340,9100,1.0,0,0,3,8,1610,730,1975,0,98052,47.6401,-122.108,2470,11000,700000
13066,1250201175,3/23/15,4,1.0,1400,3600,1.0,0,0,4,6,700,700,1901,0,98144,47.5972,-122.295,1690,3600,386500
7171,526059224,2/6/15,4,1.75,1650,7276,1.0,0,0,3,7,1010,640,1977,0,98011,47.7721,-122.206,1840,8550,470000
6791,1450300050,7/23/14,4,2.5,2260,9686,1.0,0,0,4,7,1520,740,1965,0,98002,47.286,-122.218,1750,9916,224950
14410,8929000230,3/6/15,3,2.5,2010,2261,2.0,0,0,3,8,1390,620,2014,0,98029,47.5514,-121.998,1690,1899,550000
4810,7932000078,5/7/14,3,1.75,2070,37904,1.0,0,0,4,7,1420,650,1973,0,98058,47.425,-122.186,2011,19110,310000
11373,985000955,3/12/15,4,2.0,1560,8800,2.0,0,0,5,6,1560,0,1942,1967,98168,47.4927,-122.312,1480,10000,290000
13203,9826701490,2/25/15,5,2.0,1510,3000,2.0,0,0,3,6,1510,0,1983,0,98122,47.6029,-122.304,1610,3600,455000
21521,1865400076,5/9/14,3,2.25,998,904,2.0,0,0,3,7,798,200,2007,0,98117,47.6983,-122.367,998,1110,324000
2338,2771603610,4/23/15,3,2.0,1550,4000,1.0,0,0,3,7,940,610,1955,0,98199,47.6379,-122.387,1880,4000,545000
13185,624110450,2/25/15,4,2.0,3390,16025,2.0,0,0,4,10,3390,0,1987,0,98077,47.7222,-122.056,3950,15277,835000
6111,5379804393,2/17/15,4,2.75,1960,8937,1.0,0,0,5,7,980,980,1954,0,98188,47.451,-122.278,1480,10016,325000
7844,9191200015,9/10/14,3,2.75,2050,3320,1.5,0,0,4,7,1580,470,1927,0,98105,47.6719,-122.301,1760,4150,613200
15025,3623059027,10/22/14,2,0.75,780,55764,1.0,0,0,4,4,780,0,1945,0,98058,47.442,-122.105,1620,30847,200000
